12 9 43
18 9 51
1 9 29
37 9 27
36 9 44
32 9 27
38 9 39
20 9 26
4 9 24
23 9 18
3 29 90
34 29 40
47 29 24
27 29 49
20 29 26
25 29 57
41 29 38
35 29 20
1 29 29
6 29 30
13 29 93
22 29 50
24 29 186
18 29 44
17 29 72
11 29 30
42 44 10
3 44 60
20 44 23
41 44 13
6 44 24
39 44 34
17 44 61
46 44 6
1 44 33
25 44 49
22 13 52
32 13 62
25 13 74
37 13 52
18 13 62
3 13 148
6 13 45
38 13 113
36 13 46
26 13 57
14 13 41
31 13 40
39 13 98
1 13 71
12 13 48
23 13 36
24 13 55
15 13 107
30 13 61
43 13 37
20 13 38
4 13 72
28 13 49
11 13 81
11 47 19
3 47 61
13 47 36
18 47 64
49 47 12
41 47 13
6 47 23
1 47 45
4 47 14
20 47 10
25 47 51
4 15 77
11 15 39
43 15 29
49 15 32
6 15 170
37 15 69
14 15 33
30 15 71
3 15 148
31 15 31
41 15 66
34 15 49
18 15 98
1 15 116
26 15 49
35 15 29
20 15 29
22 15 30
12 15 40
17 15 128
38 15 130
36 15 38
24 15 142
38 1 131
4 1 32
11 1 46
31 1 22
28 1 31
32 1 54
18 1 78
34 1 43
37 1 37
36 1 29
30 1 32
26 1 60
3 1 109
41 1 49
45 1 39
22 1 20
39 1 20
35 1 19
14 1 24
6 1 44
23 1 18
24 1 84
25 1 56
20 1 21
17 1 109
43 1 19
12 1 30
49 1 39
40 1 21
12 17 73
20 17 65
38 17 170
32 17 67
28 17 97
34 17 82
3 17 160
30 17 158
4 17 139
23 17 61
39 17 68
6 17 280
35 17 63
25 17 119
22 17 70
45 17 68
24 17 172
11 17 72
27 17 99
13 17 90
43 17 76
41 17 67
31 17 65
37 17 159
18 17 87
14 17 67
36 17 71
14 3 54
42 3 68
12 3 61
39 3 51
40 3 51
23 3 49
41 3 54
6 3 72
20 3 51
37 3 60
22 3 51
45 3 112
49 3 53
24 3 142
43 3 50
11 3 60
30 3 78
4 3 105
28 3 62
35 3 55
18 3 78
31 3 53
26 3 79
36 3 59
38 3 151
25 3 137
32 3 115
23 37 17
22 37 18
47 37 94
18 37 43
28 37 30
31 37 50
45 37 37
11 37 28
4 37 27
30 37 31
24 37 81
6 37 34
12 37 29
14 37 22
20 37 19
36 37 27
38 37 37
33 37 77
35 37 18
34 49 34
12 49 134
31 49 16
48 49 15
10 49 151
4 49 112
11 49 112
7 49 147
17 49 74
38 49 40
43 49 33
28 49 25
24 49 32
23 49 12
31 12 23
43 12 21
34 12 41
22 12 21
30 12 34
4 12 26
39 12 22
6 12 26
45 12 55
14 12 28
35 12 21
32 12 26
11 12 35
38 12 40
24 12 39
18 12 48
23 12 20
36 45 25
6 45 25
31 45 18
24 45 43
28 45 28
23 45 15
18 45 40
11 45 26
38 45 41
41 45 22
7 45 21
14 45 20
39 45 17
4 45 57
43 45 16
32 45 20
35 45 16
41 24 38
28 24 44
4 24 33
23 24 27
30 24 80
39 24 31
22 24 35
34 24 49
11 24 38
43 24 28
5 24 42
35 24 29
14 24 33
6 24 34
26 24 53
38 24 47
32 24 43
18 24 53
31 24 31
14 43 14
22 43 75
4 43 15
25 43 75
47 43 9
34 43 30
23 43 9
20 43 11
42 43 63
39 43 146
28 43 22
11 43 77
30 43 23
32 43 15
31 43 13
38 43 29
25 22 55
6 22 25
27 22 14
21 22 41
26 22 30
34 22 31
35 22 13
18 22 35
40 22 16
4 22 15
38 22 30
11 22 49
23 22 9
36 22 20
41 22 50
39 22 21
20 22 11
14 22 15
25 11 57
41 11 24
30 11 53
31 11 23
39 11 21
6 11 159
35 11 21
14 11 24
4 11 25
18 11 45
23 11 18
32 11 25
44 11 2144
26 11 40
38 11 39
40 11 21
28 11 32
36 11 29
27 11 24
42 11 2595
34 11 40
14 31 17
40 31 2633
23 31 11
30 31 25
4 31 17
32 31 17
41 31 17
28 31 24
38 31 32
26 31 4512
25 31 50
42 31 116
18 31 37
20 18 35
27 18 121
32 18 50
26 18 55
25 18 122
6 18 54
28 18 47
34 18 55
30 18 58
23 18 33
4 18 39
35 18 50
38 18 54
14 18 39
36 18 44
39 14 16
6 14 21
36 14 23
4 14 19
20 14 15
26 14 35
28 14 26
41 14 50
25 14 51
23 14 13
38 14 33
30 14 41
35 14 14
34 14 34
48 20 87
36 20 20
12 20 22
42 20 38
4 20 22
6 20 39
21 20 46
26 20 32
11 20 21
25 20 57
40 20 12
32 20 109
38 20 185
34 20 31
41 20 20
35 20 12
24 20 105
23 20 10
39 20 30
36 35 31
6 35 99
10 35 21
23 35 9
27 35 181
30 35 23
4 35 15
38 35 32
47 35 9
28 35 22
32 35 18
38 4 34
21 4 52
30 4 41
6 4 94
23 4 13
25 4 52
28 4 26
41 4 1499
26 4 35
36 4 24
40 4 83
32 4 22
27 4 161
23 32 14
6 32 55
6 38 250
32 38 34
28 38 41
23 38 28
34 38 49
39 38 31
36 38 38
9 30 47
21 30 179
23 30 21
7 30 5618
50 40 24
9 40 21
21 40 57
13 40 48
17 40 2277
2 40 15
37 40 19
15 40 37
24 40 81
14 40 16
6 40 37
34 40 32
12 41 69
23 41 13
46 41 14
42 41 16
34 41 35
27 41 31
6 41 20
39 41 19
23 26 29
8 26 38
17 26 83
10 26 41
7 26 5651
6 26 58
35 26 31
49 6 2493
36 6 25
42 6 32
30 6 126
39 6 30
23 6 14
34 6 36
25 6 77
28 6 27
46 6 14
27 6 58
30 28 63
12 28 33
23 28 21
32 28 26
15 28 170
39 28 31
34 28 42
16 28 202
20 28 23
36 28 31
22 28 22
10 36 30
23 36 18
15 25 197
8 25 124
34 25 67
23 25 46
16 25 224
28 25 59
41 25 57
30 25 223
27 25 51
10 25 204
12 25 58
7 25 51
24 25 369
30 34 133
5 34 114
4 34 34
32 34 35
3 34 127
27 34 34
23 34 29
16 34 169
39 34 31
36 34 39
35 46 8
42 46 10
4 39 16
10 39 50
23 39 10
18 39 35
32 39 40
29 39 40
36 39 20
27 39 184
2 27 17
3 27 54
30 27 105
1 27 23
23 27 13
20 27 15
5 42 38
35 42 13
1 42 21
15 42 31
9 42 22
33 42 67
29 42 22
18 42 37
36 42 21
