45 152 15
177 152 9
86 152 33
23 152 20
36 152 18
9 152 19
17 152 225
79 152 9
8 152 17
110 152 12
166 152 10
4 152 13
1 152 19
173 152 15
97 2 11
55 2 18
22 2 13
25 2 50
20 2 15
170 2 18
121 2 71
41 2 29
26 2 34
70 2 12
190 2 10
50 2 17
102 2 16
38 2 107
3 2 53
19 2 29
62 2 29
15 2 46
153 2 32
13 2 92
155 2 19
166 2 15
133 2 19
61 2 12
183 2 11
141 2 12
177 2 13
51 2 93
195 2 15
39 2 2534
48 2 73
37 2 21
11 2 23
95 2 329
42 2 16
103 2 11
34 2 34
117 2 15
76 2 13
5 2 37
119 2 14
122 2 19
174 2 11
6 2 19
57 2 12
18 2 84
23 2 12
45 2 19
93 2 128
96 2 53
89 2 14
162 2 12
91 2 18
30 2 45
49 2 17
32 2 52
196 2 22
78 2 26
188 2 14
59 2 12
115 2 10
29 2 23
127 2 11
87 2 18
113 2 10
98 2 26
105 2 22
160 2 12
54 2 14
35 2 14
69 2 12
21 2 44
187 2 24
52 2 35
81 2 44
44 2 14
123 2 12
104 2 17
185 2 22
82 2 22
28 2 25
33 2 14
106 2 8
109 2 10
74 2 22
12 2 24
167 2 11
4 2 18
124 2 18
193 2 69
147 2 17
71 2 33
131 2 23
134 2 13
14 2 18
75 2 37
84 2 23
128 2 76
73 2 14
16 2 49
107 2 68
60 2 17
148 2 16
192 2 18
7 2 21
111 2 10
88 2 19
138 2 13
31 2 16
118 2 15
143 2 26
171 2 14
169 2 15
86 2 37
175 2 13
1 2 27
67 2 48
154 2 17
140 2 14
10 2 53
47 2 36
36 2 23
17 2 66
9 2 23
8 2 58
56 2 18
139 2 30
66 2 24
64 2 30
80 2 15
24 2 122
179 2 15
112 2 13
92 2 14
43 2 13
117 10 27
28 10 32
166 10 22
158 10 21
17 10 117
11 10 30
16 10 46
48 10 22
7 10 32
18 10 74
38 10 53
83 10 26
12 10 40
30 10 58
20 10 21
56 10 25
22 10 21
133 10 26
32 10 25
15 10 79
50 10 46
67 10 43
161 10 19
31 10 23
78 10 25
51 10 49
8 10 69
79 10 21
54 10 21
14 10 25
92 10 21
62 10 24
88 10 26
107 10 194
37 10 28
114 10 26
9 10 32
73 10 20
34 10 41
5 10 49
52 10 45
33 10 21
13 10 70
162 10 19
1 10 53
4 10 48
99 10 18
23 10 19
66 10 31
19 10 34
24 10 49
6 10 111
139 10 23
45 10 26
3 10 135
82 153 9
1 153 78
70 153 2340
5 153 30
13 153 44
55 153 20
31 161 11
36 161 18
18 161 33
86 161 32
75 161 12
6 161 29
13 161 35
11 161 18
32 161 13
173 161 15
30 161 26
39 161 11
38 161 28
4 161 38
9 161 33
7 161 12
87 161 13
1 161 18
19 50 27
24 50 32
25 50 51
144 50 11
34 50 34
36 50 23
22 50 23
15 50 42
39 50 15
73 50 14
86 50 37
30 50 66
18 50 43
52 50 40
119 50 152
141 50 12
14 50 18
60 50 12
37 50 27
3 50 75
23 50 13
97 50 11
12 50 30
21 50 45
11 50 24
20 50 14
8 50 22
4 50 18
71 50 40
6 50 25
9 50 38
5 50 39
84 50 17
35 50 14
26 50 34
1 50 28
51 50 41
17 50 66
67 50 37
13 50 85
66 50 25
118 50 20
105 50 12
33 50 18
59 50 13
16 166 12
70 166 10
9 166 21
17 166 64
18 166 36
15 166 30
7 166 15
37 166 19
161 166 10
12 166 39
30 166 24
87 166 16
177 166 12
173 166 17
11 166 22
5 166 25
110 166 15
6 166 53
185 166 15
55 166 13
3 166 52
69 166 8
36 166 20
1 166 20
4 166 16
52 62 36
12 62 35
9 62 24
66 62 25
8 62 35
147 62 18
88 62 44
14 62 18
78 62 33
16 62 43
171 62 14
18 62 44
13 62 44
11 62 24
69 62 14
43 62 14
38 62 103
54 62 15
31 62 17
4 62 25
74 62 21
3 62 67
51 62 42
1 62 23
32 62 34
19 62 28
5 62 27
56 62 18
17 62 76
7 62 19
30 62 28
23 62 13
140 62 30
37 62 30
71 62 42
34 62 34
123 62 15
106 97 35
8 97 16
1 97 17
5 97 21
3 97 48
15 97 26
13 97 35
89 97 6
67 97 1839
29 97 17
6 97 13
31 97 10
81 97 7
4 97 12
20 97 8
168 97 8
87 97 12
33 97 9
54 97 8
11 97 18
17 7 97
23 7 13
22 7 14
119 7 15
28 7 112
63 7 2354
67 7 45
150 7 67
29 7 81
18 7 39
3 7 65
70 7 13
33 7 47
56 7 27
156 7 12
84 7 17
4 7 23
16 7 47
13 7 41
77 7 2125
12 7 25
157 7 2264
133 7 20
200 7 56
116 7 23
43 7 14
108 7 16
86 7 37
96 7 76
114 7 13
61 7 14
15 7 49
117 7 29
51 7 48
35 7 14
99 7 11
145 7 13
71 7 24
14 7 51
91 7 135
146 7 14
11 7 38
31 7 16
115 7 12
66 7 25
20 7 15
87 7 18
97 7 2083
19 7 28
73 7 15
6 7 100
171 7 15
5 7 27
103 7 12
8 7 57
154 7 2408
9 7 67
48 7 15
37 7 59
32 7 19
127 7 11
69 7 12
83 7 20
54 7 15
1 7 65
191 7 24
131 7 83
67 33 38
34 33 31
22 33 13
83 33 17
17 33 63
92 33 12
40 33 12
18 33 36
3 33 74
38 33 69
29 33 27
51 33 46
82 33 10
148 33 18
15 33 33
106 33 7
21 33 41
13 33 55
64 33 18
20 33 11
153 33 12
78 33 15
146 33 11
14 33 30
75 33 15
52 33 35
167 33 7
31 33 14
74 33 9
4 33 16
174 33 9
115 33 9
8 33 22
176 33 8
26 33 31
19 33 25
105 33 86
140 33 24
11 33 21
192 33 16
1 33 55
9 33 21
5 33 24
55 33 14
6 33 17
17 83 68
107 83 70
28 83 28
9 83 25
18 83 40
38 83 35
4 83 20
70 83 15
66 83 27
43 83 16
128 83 14
49 83 19
99 83 13
145 83 15
177 83 16
31 83 18
132 83 29
54 83 16
24 83 34
1 83 25
11 83 26
4 115 12
6 115 25
35 115 8
5 115 21
105 115 6
22 115 8
11 115 18
18 115 32
87 115 12
18 60 37
54 60 9
24 60 26
123 60 7
56 60 13
140 60 10
23 60 7
12 60 28
88 60 14
116 60 23
14 60 15
16 60 21
45 60 14
86 60 48
1 60 18
3 60 65
79 60 9
96 60 24
74 60 20
73 60 9
31 60 11
30 60 45
41 60 42
43 60 9
36 60 33
92 60 9
19 60 28
71 60 20
148 60 9
66 60 20
120 60 74
17 60 81
34 60 28
135 60 11
39 60 25
147 60 12
8 60 17
15 60 45
4 60 13
11 60 19
35 60 27
9 60 19
114 60 26
19 56 112
17 56 67
79 56 15
71 56 24
1 56 24
9 56 35
4 56 19
35 56 14
133 56 20
16 56 15
11 56 24
31 56 17
32 56 19
123 56 21
22 56 42
37 56 23
18 56 60
14 56 19
8 56 22
88 56 20
69 56 12
92 56 15
66 56 25
171 56 15
43 56 14
13 56 42
54 56 15
12 56 25
147 56 18
140 56 16
30 56 27
45 56 37
15 56 33
73 56 15
21 56 62
48 56 15
24 56 37
34 56 34
38 56 39
39 56 15
49 56 18
5 56 28
23 56 13
74 144 8
1 144 17
87 144 11
89 144 6
15 144 25
92 144 8
5 144 21
6 144 33
26 144 28
180 144 7
21 144 210
140 144 9
75 144 11
2 144 18
34 21 61
169 21 46
6 21 49
183 21 43
49 21 4554
122 21 51
35 21 41
78 21 52
13 21 71
47 21 51
17 21 99
111 21 38
135 21 43
89 21 39
105 21 48
55 21 43
29 21 70
9 21 51
146 21 40
74 21 39
14 21 45
18 21 65
39 21 43
1 21 51
92 21 41
192 21 45
80 21 43
16 21 106
8 21 49
10 21 51
88 21 46
93 21 48
3 21 94
51 21 68
65 21 97
117 21 42
25 21 107
196 21 45
148 21 41
59 21 42
52 21 63
26 21 62
147 21 45
15 21 59
149 21 40
102 21 51
