0 240 0
1 535 0
2 825 0
3 1113 0
4 1402 0
5 1687 0
6 1964 0
7 2239 0
8 2508 0
9 2776 0
10 3048 0
11 3347 0
12 3618 0
13 3929 0
14 4243 0
15 4556 0
16 4870 0
17 5183 0
18 5496 0
19 5810 0
20 6121 0
21 6436 0
22 6750 0
23 7061 0
24 7374 0
25 7686 0
26 7998 0
27 8311 0
28 8623 0
29 8934 0
30 9243 0
31 9553 0
32 9864 0
33 10177 0
34 10490 0
35 10805 0
36 11119 0
37 11436 0
38 11753 0
39 12068 0
40 12384 0
41 12700 0
42 13017 0
43 13331 0
44 13648 0
45 13964 0
46 14281 0
47 14596 0
48 14912 0
49 15228 0
50 15543 0
51 15858 0
52 16173 0
53 16489 0
54 16802 0
55 17118 0
56 17433 0
57 17749 0
58 18065 0
59 18380 0
60 18697 0
61 19012 0
62 19304 0
63 19619 0
64 19934 0
65 20251 0
66 20567 0
67 20883 0
68 21198 0
69 21515 0
70 21831 0
71 22146 0
72 22462 0
73 22777 0
74 23090 0
75 23393 0
76 23700 0
77 24015 0
78 24329 0
79 24645 0
80 24962 0
81 25279 0
82 25594 0
83 25913 0
84 26226 0
85 26541 0
86 26857 0
87 27174 0
88 27492 0
89 27806 0
90 28121 0
91 28437 0
92 28753 0
93 29067 21
94 29383 59
95 29702 99
96 30016 178
97 30334 232
98 30652 330
99 30967 430
100 31287 572
101 31608 752
102 31915 958
103 32228 1193
104 32530 1490
105 32842 1736
106 33134 2104
107 33415 2552
108 33656 3099
109 33895 3571
110 34085 4127
111 34278 4726
112 34463 5345
113 34656 6056
114 34840 6787
115 34992 7597
116 35107 8455
117 35309 10264
118 35485 12367
119 35590 14549
120 35656 16753
121 35664 18983
122 35664 21208
123 35664 23424
124 35664 25646
125 35664 27875
126 35664 30106
127 35664 32332
128 35664 34563
129 35664 36787
130 35664 39015
131 35664 41242
132 35664 43468
133 35664 45698
134 35664 47926
135 35664 50156
136 35664 52388
137 35664 54614
138 35664 56844
139 35664 59071
140 35664 61302
141 35664 63523
142 35664 65749
143 35664 67974
144 35664 70210
145 35664 72443
146 35664 74684
147 35664 76920
148 35664 79155
149 35664 81385
150 35664 83606
151 35664 85838
152 35664 88069
153 35664 90296
154 35664 92521
155 35664 94756
156 35664 96984
157 35664 99210
158 35664 101439
159 35664 103663
160 35664 105888
161 35664 108121
162 35664 110352
163 35664 112576
164 35664 114797
165 35664 117026
166 35664 119253
167 35664 121484
168 35664 123712
169 35664 125942
170 35664 128162
171 35664 130389
172 35664 132626
173 35664 134847
174 35664 137075
175 35664 139309
176 35664 141532
177 35664 143762
178 35664 145989
179 35664 148221
180 35664 150453
181 35664 152686
182 35664 154918
183 35664 157155
184 35664 159377
185 35664 161605
186 35664 163829
187 35664 166058
188 35664 168289
189 35664 170517
190 35664 172750
191 35664 174985
192 35664 177219
193 35664 179444
194 35664 181676
195 35664 183910
196 35664 186133
197 35664 188365
198 35664 190452
199 35664 192542
200 35664 194631
201 35664 196727
202 35664 198818
203 35664 200898
204 35664 202988
205 35664 205082
206 35664 207178
207 35664 209262
208 35664 211344
209 35664 213432
210 35664 215522
211 35664 217616
212 35664 219716
213 35664 221792
214 35664 223880
215 35664 225967
216 35664 228058
217 35664 230176
218 35664 232288
219 35664 234395
220 35664 236488
221 35664 238580
222 35664 240675
223 35664 242792
224 35664 244915
225 35664 247019
226 35664 249104
227 35664 251194
228 35664 253298
229 35664 255398
230 35664 257484
231 35664 259581
232 35664 261673
233 35664 263763
234 35664 265861
235 35664 267950
236 35664 270034
237 35664 272123
238 35664 274218
