19 21 17
10 21 12
4 21 18
53 8 24
11 8 28
175 8 23
78 8 39
12 8 27
27 8 33
19 8 31
63 8 21
131 26 8
77 95 9
18 95 11
71 95 19
4 95 19
27 95 19
71 117 19
12 117 13
56 117 93
34 117 10
107 117 9
27 117 19
18 117 12
112 117 49
10 117 12
2 117 125
22 117 16
184 10 11
46 10 11
178 10 10
156 10 13
110 10 17
153 10 61
112 10 53
70 10 29
9 10 46
3 10 19
65 10 14
116 10 12
115 10 13
34 10 73
41 10 21
71 10 23
114 10 11
69 10 4865
131 10 14
63 10 11
36 10 12
160 10 19
61 10 14
127 10 12
68 10 25
94 10 18
72 10 13
2 10 45
52 10 17
5 10 52
32 10 11
192 10 26
120 10 15
195 10 15
51 10 10
59 10 19
86 10 11
39 10 22
40 10 13
194 10 24
42 10 722
17 10 16
66 10 22
53 10 14
57 10 22
78 10 24
11 10 18
81 10 23
148 10 13
154 10 19
58 10 23
101 10 14
56 10 49
97 10 17
124 10 16
128 10 18
12 10 21
107 10 13
18 10 16
62 10 15
181 10 26
174 10 15
43 10 13
4 10 27
83 10 14
27 10 53
55 10 23
19 10 58
75 10 18
91 10 18
85 10 30
1 10 24
48 10 30
96 10 13
155 10 16
162 10 14
7 10 13
71 27 30
56 27 46
34 27 22
12 27 32
78 27 40
2 27 58
75 27 25
79 27 23
17 27 20
3 27 26
5 27 25
9 27 79
110 27 46
20 27 19
18 27 23
192 27 25
19 27 69
175 27 21
162 27 21
70 27 24
41 27 28
64 27 26
55 27 32
101 27 20
53 27 21
127 27 19
4 27 53
11 27 48
36 27 19
1 27 31
184 27 18
85 27 23
185 27 42
122 27 23
160 27 26
112 27 135
154 27 36
173 27 24
123 27 23
11 184 12
175 184 8
4 184 17
56 184 8
71 184 17
18 20 11
71 20 18
5 20 13
2 20 26
11 20 38
55 20 33
12 20 12
4 20 18
9 110 42
101 110 14
2 110 66
131 110 152
97 110 12
41 110 27
112 110 75
36 110 13
46 110 11
78 110 30
71 110 24
19 110 22
11 110 18
55 110 38
58 110 17
100 110 30
4 110 28
1 110 25
62 110 20
39 110 12
53 110 18
90 139 25
18 139 5226
71 139 27
133 139 15
11 139 22
46 139 14
36 139 21
61 139 15
4 139 26
27 133 18
9 133 26
112 133 48
162 133 8
10 133 15
78 70 35
55 70 24
1 70 25
19 70 35
192 70 33
56 70 43
59 70 62
71 70 24
7 70 14
18 70 17
11 70 25
57 70 21
112 70 67
4 70 23
5 70 34
75 70 18
12 70 19
2 70 28
36 70 13
142 70 12
83 70 30
41 70 30
20 103 64
12 103 56
71 103 28
45 103 20
19 46 16
4 46 17
112 46 48
9 46 26
61 46 6
18 46 10
11 46 12
53 46 9
71 46 18
28 12 32
96 12 13
36 12 13
131 12 15
54 12 12
33 12 2354
113 12 67
151 12 30
112 12 65
53 12 47
120 12 16
75 12 27
58 12 17
11 12 23
56 12 47
74 12 2125
78 12 25
125 12 16
22 12 2264
3 12 20
7 12 14
16 12 16
168 12 14
64 12 13
134 12 16
116 12 14
9 12 49
123 12 2327
71 12 38
18 12 16
51 12 12
13 12 22
1 12 25
17 12 14
46 12 2083
65 12 14
101 12 15
187 12 27
114 12 12
19 12 57
142 12 12
37 12 128
55 12 67
34 12 15
166 12 112
41 12 59
157 12 115
38 12 36
5 12 19
86 12 11
4 12 65
98 12 15
81 12 83
47 53 12
166 53 34
162 53 12
112 53 74
66 53 10
124 53 18
109 53 12
9 53 33
191 53 24
48 53 18
192 53 15
18 53 14
57 53 9
11 53 16
63 53 9
51 53 9
19 53 22
39 53 86
83 53 24
71 53 21
128 53 16
4 53 55
55 53 21
34 15 8
181 15 19
4 15 16
11 15 11
23 15 6
55 168 20
56 168 11
112 168 50
4 168 83
18 168 13
11 51 12
39 51 6
71 51 18
75 97 13
83 97 10
36 97 7
78 97 28
56 97 21
160 97 14
4 97 18
112 97 65
175 97 9
57 97 20
101 97 9
18 97 11
2 97 45
7 97 9
162 97 9
124 97 9
1 97 20
182 97 74
19 97 17
9 97 45
11 97 13
71 97 19
55 97 19
64 97 26
175 75 15
4 75 24
55 75 35
11 75 19
3 75 20
56 75 15
71 75 24
18 75 17
5 75 19
41 75 23
142 75 12
19 75 22
162 75 15
1 75 25
7 75 14
78 75 25
83 75 16
2 75 27
160 75 37
9 75 33
101 75 15
34 75 15
52 75 18
36 75 13
47 164 8
60 47 14
96 47 11
4 47 93
1 47 22
66 47 9
11 47 15
55 47 76
51 169 20
114 35 13
34 35 16
28 35 25
18 35 17
19 35 23
41 35 22
4 35 24
1 35 25
94 35 19
33 35 3456
11 35 19
71 35 24
29 35 19
36 35 13
93 19 35
172 19 17
109 19 17
30 19 20
48 19 81
22 19 23
123 19 19
192 19 55
71 19 51
117 19 67
41 19 53
17 19 18
116 19 23
34 19 19
2 19 53
83 19 31
112 19 61
42 19 31
175 19 19
113 19 27
64 19 18
31 19 15
162 19 19
9 19 36
78 19 31
88 19 86
142 19 16
18 19 21
119 19 26
28 19 101
1 19 29
5 19 23
127 19 17
74 19 17
36 19 17
52 19 33
159 19 27
94 19 23
54 19 16
101 19 19
81 19 30
180 19 16
63 19 16
3 19 24
39 19 5295
150 19 105
55 19 51
37 19 106
135 19 27
7 19 18
4 19 61
131 19 19
154 19 23
168 19 2479
45 19 21
187 19 31
16 19 21
11 19 30
56 19 45
33 83 16
36 83 10
5 83 16
78 83 23
34 83 13
192 83 37
66 83 10
112 83 64
18 83 14
71 83 22
55 83 22
4 83 40
110 83 28
2 83 62
54 83 10
11 83 16
9 83 38
66 62 30
61 62 22
71 62 22
9 62 30
112 62 79
11 62 5123
4 62 21
139 62 18
107 62 12
4 59 25
18 59 18
71 59 26
200 59 16
37 59 23
112 59 56
27 59 26
12 59 160
148 59 15
52 59 19
56 65 64
112 65 122
75 65 14
110 65 14
101 65 11
36 65 8
90 65 10
41 65 85
19 65 62
55 65 20
83 65 11
9 65 66
2 65 84
71 65 32
27 65 76
53 65 17
11 65 70
70 65 42
4 65 19
78 65 21
4 122 63
11 122 17
4 116 18
71 116 19
34 116 10
11 116 14
55 116 36
41 116 19
112 116 57
18 116 11
56 116 9
175 116 9
36 116 48
68 116 17
78 116 25
112 66 60
55 66 18
78 66 19
48 66 14
4 66 22
54 66 7
57 66 7
71 66 19
158 66 6
3 127 14
71 127 19
25 127 5
12 127 30
56 127 9
1 127 19
11 127 26
55 127 18
4 127 18
18 118 18
32 118 16
43 118 17
71 118 26
4 118 25
61 118 14
55 118 25
36 137 9
12 137 14
27 137 21
11 137 21
5 137 23
4 137 52
5 101 15
3 101 17
70 101 15
1 101 21
78 101 98
7 101 11
66 101 9
111 101 10
9 101 29
11 101 15
34 101 11
124 101 11
18 101 13
4 101 20
96 101 1157
160 101 16
55 101 20
56 101 11
71 101 21
114 101 8
60 101 19
33 101 15
112 101 51
154 102 4272
11 102 13
55 102 18
16 102 10
172 102 7
71 102 18
34 102 10
60 186 15
34 186 13
55 186 28
16 186 14
71 186 22
33 186 26
114 186 20
1 34 22
78 34 23
3 34 17
33 34 15
5 34 16
67 34 17
17 34 3438
54 34 9
36 34 10
55 34 21
7 34 11
106 34 15
124 34 12
57 34 10
9 34 93
11 34 16
131 34 3472
16 34 14
172 34 12
84 34 19
71 34 21
127 34 10
6 34 98
70 34 15
112 34 127
162 34 232
160 34 17
80 34 11
114 34 9
4 34 21
18 34 14
55 106 25
71 106 21
10 106 5360
11 106 3360
16 106 13
34 144 16
114 144 9
55 144 20
60 144 14
19 144 832
11 144 15
71 144 21
16 144 13
4 130 31
4 143 20
11 143 15
112 143 68
78 24 33
71 24 25
55 24 62
10 24 50
11 24 20
27 24 25
104 24 106
55 23 20
9 23 71
4 23 26
3 23 15
53 23 10
112 23 51
11 23 24
5 56 15
7 56 10
1 56 21
36 56 9
71 56 20
17 56 57
33 56 15
55 56 40
162 56 11
41 56 65
18 56 13
114 56 9
11 56 38
125 56 24
4 56 56
9 56 29
86 56 8
2 56 50
112 56 131
